index,doc_id,page_number,has_table,image_bytes,response
11,3M_2018_10K.pdf,89,False,,
11,3M_2018_10K.pdf,90,False,,
11,3M_2018_10K.pdf,91,False,,
11,3M_2018_10K.pdf,92,False,,
11,3M_2018_10K.pdf,93,False,,
11,3M_2018_10K.pdf,94,False,,
11,3M_2018_10K.pdf,95,False,,
11,3M_2018_10K.pdf,96,False,,
11,3M_2018_10K.pdf,97,False,,
11,3M_2018_10K.pdf,98,False,,
11,3M_2018_10K.pdf,99,False,,
